CPD_ID,Bger_1,Bger_2,Bger_3,Bger_4,Bger_5,Bger_6,Esin_1,Esin_2,Esin_3,Esin_4,Esin_5,Esin_6,Pame_1,Pame_2,Pame_3,Pame_4,Pame_5,Pame_6,Pful_1,Pful_2,Pful_3,Pful_4,Pful_5,Pful_6,QC01,QC02,QC03,QC04
CPD2614,983863.92059999995,5443752.3026904203,4675710.25551238,7782901.2025915598,13431738.250396401,4026362.2563920701,4514910.3272023099,7847782.4507958302,2716483.0006130598,6212049.4303595396,6139877.3270915998,7814464.1618734403,2781701.0919213099,23995286.16147,17572481.464428201,29977508.0064651,12827518.600694999,12120577.6391713,34214541.545599997,17462810.4161443,12522368.139737099,11296924.0274432,13590318.5489846,14635867.385195101,11514074.3930679,12233393.161541,11848281.9836883,12210180.3278613
CPD2615,1864414.7050518701,2397047.2191519202,1686075.37844524,1819896.0249219199,1609739.7458252599,961470.11069290899,2169322.2308879299,2303970.1497864202,1651197.7009966101,1674951.7118144201,2817408.30915965,3428391.5434000199,1554442.18721666,1673428.75234051,1958296.7489807301,1461428.40595792,2353339.9239787799,2953897.4010995501,31601178.88538,29299836.305511199,26078283.232151002,34457763.6664529,26398101.525951602,50123164.262972303,7181100.0249810498,6604595.8203312503,6589507.7736667898,7138259.0184292998
CPD2616,5308065.2429203102,13748738.737696899,7259964.55683125,13372022.710154699,1759079.9446616599,1827975.6263365101,11565344.086981799,14443649.9679773,7756240.89750994,5905378.3272749996,20280780.8029841,12996920.284613499,4600989.2643733397,11787163.383590899,7021446.8508971501,8390550.5864071697,17719864.033262901,20235330.280141,3359265.08122931,5678204.8557294495,3108563.7489613602,3629739.2701528799,1586426.55102806,2347338.59214808,6743040.7160679698,6454221.8186425501,10992873.4151593,6264863.531978
CPD2617,2291017.1970304698,7437926.4648093702,4642205.7279739603,6302555.1325339302,876605.92116000003,6114217.18266764,10121027.6635247,15221739.8552016,9098122.5712468792,6296691.9565942697,10136335.2652594,11950715.2817143,8930426.6122869309,32930934.2929065,10572193.2368854,21227188.388412099,31717763.293458302,36612690.854630902,4400198.10664286,15452894.2555547,14284988.4253137,9065044.1236143708,3411052.3166875001,5649533.8855386702,12003175.400490001,11867634.949133299,11211633.13194,12410299.203120001
CPD2618,1571370.21560117,4800200.2852398502,3417182.8305170499,3718545.8328253301,2895468.9465475599,1883200.30399302,4594903.5670681996,5899485.4114749897,15423305.917352,1924029.7300382799,3616403.71052502,3819409.5027546901,964607.53576172004,3074753.43326172,2607642.0644163801,2040684.7131137201,2206682.7181843901,2798228.9022871102,2520355.6276281299,1801428.2220598301,3262703.1983103398,2013557.0979189,1879657.09274375,2313346.8242150499,4512815.6871538004,4103419.3719466198,3802868.9102756302,3910854.2303879699
CPD2619,5783707.9415312503,2346874.7379723298,9683086.6862633694,8896863.8669638894,14076395.1136015,12668220.6394668,217040.27112500501,1871149.2385031299,4089350.1982426201,780679.04186750902,9502979.1463693697,1615833.8467812501,1419228.91629268,3185660.77005149,2430869.8576405798,1936690.5478739601,1822641.36554483,2039837.16663849,2726191.88433517,1630395.2974797101,2816776.8002953799,21310190.972536001,1298846.83843935,2844419.6390509298,3698028.4266207698,2755952.51920956,3239818.3433862901,12740312.592564801
CPD2620,2856221.87776927,577560.37883251999,1248260.23238379,1080727.01393288,5903141.5937321903,5365941.4004448503,0,0,6772.9473725644302,0,0,0,90680.293711669598,68801.997169901893,64354.9676330121,36329.635333984399,41166.8624677349,17341.512572697098,241132.95617018701,84903.9979131945,462838.84641931998,82229.257777824998,83480.465683105693,60839.219018850497,711004.387843751,722803.19391601405,743704.51848653902,742705.05269353499
CPD2621,213064.315059377,10290.559919536099,0,252102.225894531,14282.621643841299,0,5450.2263769010697,0,9391.4212155580499,0,0,0,119488.504891741,59280.180256158099,110129.699625001,0,16131.1823908772,87733.639835156602,0,0,0,0,0,0,0,7842.64572981745,10448.861249283,0
CPD2622,1143465.75625949,1430192.63634338,823944.77813232399,1475267.74029907,2174673.6626989199,2220047.5290385699,0,0,5492.1528698019702,4357.5038696035699,9926.3306360483202,0,314770.939621925,446044.37278897502,345026.52882528398,447515.45574121102,143073.464118576,195041.46439390999,3746312.2277226602,729188.64886927605,1224882.3621749999,461578.76594619098,437987.41346718703,546550.211188282,572219.41082812496,705132.38019602199,720126.94953320303,735323.400994792
CPD2623,3754159.4271261198,1670657.86197917,3194427.0676028598,909203.82790088002,15746793.8671875,15274775.5220172,13519.806903500599,7428.9829066349903,0,36892.859555273099,30227.025043698501,51522.090142471301,2250583.18678845,1927355.9983798901,2039979.06665821,3192504.4599961,1274052.0974818601,1772318.3868374999,1019119.50678906,579656.05806822004,1154752.8370537099,218139.534174845,248247.83175859301,1186709.8941099199,2487487.7787320302,2270430.8926458298,2137276.7831015601,2257005.5321343699
CPD2624,17962809.835881699,2243649.7689637602,3553804.0208369098,1256198.64289062,8891387.0194374993,6852803.3888671901,58473.871688646701,88353.289524947104,37473.097726984997,13945.9182841127,96634.686702925101,47393.558846749002,3738617.98006796,1872934.5191180001,5017308.0649453104,4037159.5130375698,3458154.0656770798,830008.25219863304,1753855.9364087901,1270071.7163672701,4600605.1678691497,994228.16179606097,901522.50865131197,994446.34793446702,1920483.9814255701,1819148.1330601601,3237768.2432685802,3308197.4759340002
CPD2625,6938399.3408411304,1124171.9830229699,2413413.2724498399,1165011.5496574801,9397797.2666457705,10384772.254635399,39641.288943328298,56751.478502637998,25184.586705897302,13141.4134838994,26564.253740915501,24864.674486379699,2710799.7641163599,870227.490373148,2613949.3796711401,2462783.5806973702,2222594.4698703699,595621.62218717905,1960409.44939139,846651.23545259901,3882999.7589375,656710.22156799305,326166.78973401501,1081146.8321849899,1819942.32757299,3152202.9600187498,2322083.8322530901,2308647.49280487
CPD2626,6157781.9424843704,15846335.658569099,12319785.350560199,19876551.548513699,16890540.753816999,18553241.583446302,1680386.4538507301,504396.030294923,854405.85110669199,1994060.7770972699,688293.31930175796,406126.932290625,3496212.9003546499,6800661.4973168997,7228762.1060625101,35629044.599308901,9493402.2103975993,6132259.3310055397,29941569.390426401,5617529.0622397102,6755084.8127416298,3193235.026875,6677368.2795808101,5393713.6975884801,10139523.219774,9547093.8985769991,9420515.6171381194,9573648.1123157404
CPD2627,479941.950645832,891343.57153645495,1038092.88973367,473081.05649843602,1084905.2176363601,707193.68434453104,1566571.8208308599,2106238.75489002,1207999.83649844,1526722.91823259,1137449.77433105,1758038.1189268101,726361.27068080497,551954.10163671896,798976.25331333501,604865.378000992,771146.70061091299,956762.51926015504,1175509.1272137701,556614.00020078197,947837.89001243096,671437.31827448006,741508.16169909702,942547.29319294298,1068320.1102899699,1069991.2295361001,1029310.46349339,1026375.38594782
CPD2628,3004669.7260128302,1633188.33567007,5098506.5847187499,1741598.2947047499,6789028.7554765604,4897608.02559976,130069.175391571,281115.58578924299,258590.53844999999,261617.91184912101,370685.41509182099,259376.36108196501,1366004.7266455099,738756.28298076906,1815809.13048177,766358.48657454399,748214.89342684695,561681.08682528301,1667656.9518046901,810367.36822656298,3338929.1563749998,1119494.9397574901,706620.29120312503,2377623.5913229999,1679871.7822487,1712031.5123257199,1580943.01590837,1753105.9974630701
CPD2629,878647.70571180701,5368341.6424626596,2358011.6626701402,2701740.4441219601,2810218.9435948599,38952322.004121304,5766959.5513000097,7231803.7183482097,3764222.1805680799,7778772.7903509997,2576450.4547005198,8237701.0396754704,564225.05313281098,1101915.12225,900191.79511986196,2836892.7634340199,219436.67077581101,1497661.1174999999,39720150.285551503,5587990.7282062499,9193438.0852339305,7816317.14928333,9560280.3781208899,2369823.6153041301,8280655.0251562502,7337525.7197916703,7496141.2233883897,7104204.4898250001
CPD2630,38402861.538280301,2822204.2352294899,5518375.02513244,1776634.94045943,37647465.755645603,31497348.875500001,366769.64560055197,277209.04966111202,190480.357980589,448370.63077652198,318032.76861289202,253392.11791563599,1934233.7272356499,689989.40434184799,2758400.46684642,2459045.8528480101,1882825.41703864,328261.24362625001,679454.27767914499,579374.20429317397,3700651.9676782801,380336.94100781198,196053.89127695301,608669.93580148194,4337816.8537924103,5819936.4038303904,5816672.8379938304,5944653.2052938603
CPD2631,6140989.0131893102,1249290.61314812,2242178.2299024002,1679277.1585351599,5181945.3004689999,9386137.9238515608,301608.530806917,296065.184853226,310041.34749255102,362279.13194597902,326225.32504367799,477207.42998617899,1604035.0299746101,453759.81604027399,1656453.40277531,2399263.16652217,210067.01370308199,934229.17199558497,3400528.0940625002,328736.99345178099,1295929.25162619,596153.04890041798,2250000.0286966101,281906.02542802802,1607953.0329348301,1528400.4252412999,1579317.5104693,1684107.4869448501
CPD2632,1228959.0992721801,1039374.5076112,688893.96016388899,2009931.0553172601,1210279.8462147401,741308.17013554706,3319835.5907362201,2445543.8178326902,2555307.4286133801,1119512.15135503,7889109.8636725498,1864057.44359296,1494126.37762903,3613591.1703409399,656602.59165640594,411725.68268796901,11130544.263531899,5386034.2325659096,350596.42586904799,501902.25940887898,1512424.8377044499,573243.33662758803,911865.20237832004,797594.90258965804,1312918.4512125,1424560.1977522799,1744797.1310886301,1342532.2272375
CPD2633,11060480.838961899,5227490.00206054,13431809.819845701,7454799.83029385,16625852.8604961,15386093.7904101,453262.87678352901,771903.29151855502,1495334.2356438399,633562.70725439303,854442.07205729105,757839.24601899902,3598453.4062979198,2636721.3633125001,3600951.9148339899,2773718.4620742202,2433417.8112520901,2267677.29873897,4478182.4569667997,1724486.3604902299,5825549.5445053698,6229640.0376271596,3744783.9433343802,2243564.9934375002,8954245.9300791305,6808501.9606445199,6851796.8176288996,6827121.0214130804
CPD2634,275282527.59065598,399064086.206361,336818059.14081103,366121924.55145299,222630592.77183601,309694423.71943498,276650864.72207397,386633791.27999902,327707219.54100502,351346934.040308,407227681.72593099,275648682.07908398,321200240.06582201,422094180.96235698,331143678.82966298,443664673.34181601,531224659.44563299,539295612.60153794,327512914.71570098,314577165.71852499,319443306.48634398,308649138.58167201,344929252.92170602,226410296.884451,370312099.20777601,371408199.159648,370227972.95432597,368806822.12910199
CPD2635,2063176.3807250999,9045265.53408649,2398381.72436524,3935368.1325426102,1413856.01412622,1257229.3752099599,158490.04736151401,319984.79149522597,281826.58635351498,146571.084837273,87704.489857602399,86087.963806960295,1271867.4347830501,922320.43160541996,656750.63876438094,664034.09194754402,730809.87702734198,1141554.99134801,1096877.2791526399,757917.38626562804,550406.55885546701,908439.200026365,660627.71169010398,650500.62499979103,1236641.3389713501,1435530.67145455,1587251.1053124899,1574393.07717743
CPD2636,689947.46925000497,0,0,29379.689154148102,882286.89843749895,852522.76226488897,0,0,0,0,0,0,68150.730321407304,39207.208853387798,246371.16171331401,136480.68121504801,12252.5267809629,0,0,0,52770.525815784902,22522.751052714899,0,29149.9664775655,28578.533167564899,16651.701031431599,71270.099855296299,52412.352976798997
CPD2637,245539.71788818401,1232428.6080922801,3685927.2894140598,4494007.5206000004,4491689.6762812501,1363749.7925,935362.950135416,1105863.3766113301,481821.813669922,1544048.6196093799,1445521.43353516,677958.29743535095,1224144.3549687499,2470771.7016538498,1867462.7775234401,2310082.5468177102,1515492.83646764,3120740.3442304698,7818933.8776171803,3672092.6739410101,6337768.23497527,2027348.0947832,5655053.24522145,3887355.1748363301,3067278.6198025201,2741842.0981171899,2980096.6968062501,2616496.4314140598
CPD2638,9577469.9879135992,847748.00069771602,1451525.8834720601,1144175.4204690401,3775218.6586562502,2404287.9864600501,313500.37803145498,448361.92840767099,314376.19090384099,306910.36088032299,366471.699712186,195182.51548152699,883348.88091916696,178068.87701562501,1239163.3669978899,721786.21794048406,410364.43094574899,25107.946215190001,396231.62118480401,374886.53249130002,1330321.4048687499,646031.33006239799,275065.69058073999,494157.16869903298,928896.65533164097,1043286.89057599,1042121.32576236,1004389.2665325
CPD2639,1852360.1461611199,5412288.6393811395,14332908.916211899,18630910.737552699,16594107.8436496,10518800.289338499,2355866.1790125002,3765835.6329343701,1788865.63489166,3175569.4110908899,3911639.92174386,2687548.6317168898,3647795.6603604001,7982811.8368181996,7064513.2283803103,11089269.1548778,10201277.349873001,7321763.01479063,33231003.2519226,21504257.325367302,17171659.0891679,10828802.8316755,27343701.263099998,12004033.701729,11831564.050590999,11985228.4318766,12765003.810338501,12020325.9498164
CPD2640,3147211.29403196,22299970.055893701,24444546.939301498,40834663.253667504,18843241.643592499,16636303.727475001,12699548.8482637,10801922.058365099,3332245.0349313598,8491536.76767,9227066.9462474994,6300594.1877437504,8973284.7494131308,38291102.390515,31419392.8908928,38491080.7320005,18490801.721995901,23481704.473488301,79313654.813628793,36137568.628963798,36597173.946654797,25512460.9956544,42742341.382394798,36329038.487926699,24079985.812849201,21530006.892275002,22022403.909730699,22477375.630063299
CPD2641,148283.005359248,365343.49967307801,186230.91689212999,298637.74839413201,95666.679981113295,133991.89929901101,101251.688662523,113904.797843921,162149.32076039401,116590.59012274801,167576.82404970401,136471.97511894701,203127.840942877,155543.21138753701,106610.77795018999,163523.97128388099,211229.418396444,232039.528914091,143952.527531606,165736.50027934401,152396.909849758,173116.755248434,154466.55533999001,146538.37765788601,141095.51936567199,151952.24951002101,158177.01070752699,169796.85335081301
CPD2642,2427831.7272242699,13207312.371487699,7287188.3440297702,19248906.0361153,2206980.3790571098,2247724.9849687498,1467410.3284858,2234327.2092761002,3416620.6196590899,7214500.2873342503,2570697.0311568798,777885.52500260295,7003491.5684550796,19230605.740112498,5665643.5068054097,8490230.6631987095,6524948.2473574402,11731020.7428413,9263143.3227503095,13757990.2836328,7006531.6530647101,8212042.0432124902,19959702.368997999,17675728.811258402,6683292.8088584002,7820432.5450888602,8380805.09551368,8228805.1891894704
CPD2643,46581874.713137403,12738525.847185001,35416522.042558499,19777059.072317701,98005222.469262496,153168381.84746701,639281.52294531302,1412353.3716601599,2225852.3728738902,196322.17919615001,6368712.3178004799,294699.25990292901,1204760.1798324599,1660214.3835579001,1868073.6606376399,1455328.24385225,1179196.82165533,1527417.5730625,6674899.90387135,1393931.6667049599,3578630.2906226101,5480337.9030468799,1199600.8413412799,2500539.8092612498,20626779.0737812,21455919.056406301,23159017.0934375,23535237.4557813
